"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"ENSG00000119866",3.43241638212586,-0.333835959868364,0.887320111420702,-0.376229452676165,0.706746321151455,NA
"ENSG00000119878",290.334726901584,0.0156210356580469,0.168915173189643,0.0924785817820465,0.926317807550537,0.979848296697804
"ENSG00000119888",0.940020544563789,1.68939334453085,1.91066246407946,0.884192460097753,0.376592327845955,NA
"ENSG00000119899",1499.33540082086,0.546350571381541,0.244364156232377,2.235804873371,0.0253645555818754,0.12560512025471
"ENSG00000119900",907.364218762281,0.51186009536494,0.168564755782737,3.03657839379351,0.00239279878647549,0.0214879686497228
"ENSG00000119906",907.139147186227,-0.261353907716412,0.158093287269479,-1.65316258666264,0.0982977785376385,0.314148209166293
"ENSG00000119912",966.296391312918,-0.20454787673469,0.144827343260718,-1.41235675618563,0.157844942594523,0.418664916239718
"ENSG00000119913",0.0897385035327833,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000119915",31.4551242163157,0.419116718252795,0.494358059390863,0.847799909986744,0.396549413237534,0.695269838328601
"ENSG00000119917",818.624790953958,-0.0175496442238422,0.252834204146315,-0.0694116695290413,0.944661940383127,0.985743391718935
"ENSG00000119919",0,NA,NA,NA,NA,NA
"ENSG00000119922",380.996285874915,-0.632244876483305,0.273587341792694,-2.31094345352562,0.0208359784632905,0.10956975480088
"ENSG00000119927",383.753293051486,0.096728845403746,0.13987080935998,0.691558487767084,0.489214638739544,0.762431932188557
"ENSG00000119929",165.017174321241,0.0943254736280903,0.207758150178284,0.454015756046857,0.649817486397539,0.865946677494943
"ENSG00000119938",3635.17179425502,-0.413539569143604,0.175223211960021,-2.3600729864372,0.0182713398736086,0.100515598396586
"ENSG00000119943",226.838703849396,-0.336524890782069,0.264523127992448,-1.27219458402774,0.203303991468524,0.483973428291544
"ENSG00000119946",62.327310408159,0.47726472049136,0.349577830662922,1.36526026145966,0.172171264086976,0.440101776846623
"ENSG00000119950",1601.44485066414,0.142093830700363,0.128129653323475,1.10898474330243,0.267436763698234,0.566796779486392
"ENSG00000119953",619.814760383156,0.17264685823794,0.12717222344184,1.35758307565407,0.174596016234424,0.443369662285438
"ENSG00000119965",180.319511713199,-0.390662690269343,0.179890782576491,-2.17166596683868,0.029880867344661,0.141023912725114
"ENSG00000119969",92.1756240710345,-0.261498349338316,0.357568210549382,-0.731324378463452,0.464581043319434,0.745584391339708
"ENSG00000119973",0.79826708581999,-1.19314455723806,2.00014263458152,-0.596529735734417,0.550821395147727,NA
"ENSG00000119977",2174.02495096331,-0.416078928226301,0.163683797137703,-2.54196771764932,0.0110230354005613,0.0695599463089588
"ENSG00000119979",1545.14847714604,0.315567187271933,0.106518858298049,2.96254759311208,0.00305104637789687,0.0259888061829292
"ENSG00000119986",691.961036110224,0.134229771884043,0.151004139918639,0.88891451556471,0.374049023675379,0.674418557628875
"ENSG00000120008",2078.25339762147,0.20787658324455,0.104875820856216,1.98212115573854,0.0474656822876139,0.193764894405906
"ENSG00000120029",614.622601739402,0.0810330719162733,0.0996592575751895,0.813101300249368,0.416159981042895,0.710328289518161
"ENSG00000120049",29.2781842103705,-0.840449027871771,0.392401262759302,-2.14181020204132,0.0322087581399777,0.148403298457549
"ENSG00000120051",17.05045317054,0.45461392040153,0.519459145033043,0.875167806262439,0.381482607343394,0.680593013101154
"ENSG00000120053",350.274629271817,0.00847409290155398,0.159491126773312,0.0531320649179337,0.957626683416467,0.989848220061588
"ENSG00000120054",0,NA,NA,NA,NA,NA
"ENSG00000120057",0.186293186425353,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000120063",1164.76810751851,0.0775998942269805,0.138893855536918,0.558699259423715,0.576366984851071,0.821328376511994
"ENSG00000120068",7.74476450668624,-0.277968727823317,1.24316586987496,-0.223597457555102,0.823070542162654,NA
"ENSG00000120071",87.1687200733401,-0.292157160205309,0.508852363126596,-0.574149166587684,0.565866864779232,0.815472272291051
"ENSG00000120075",99.8379314531045,-0.0680406230048109,0.591003038281908,-0.115127365846731,0.90834416930814,0.97436586100352
"ENSG00000120088",0,NA,NA,NA,NA,NA
"ENSG00000120093",1129.25111056733,-0.100275112343637,0.131879400025703,-0.760354629487954,0.447042635506605,0.733408419552727
"ENSG00000120094",0,NA,NA,NA,NA,NA
"ENSG00000120129",3440.70375496308,2.9652108028191,0.203695128555544,14.5571021940789,5.26424315691443e-48,1.59453925222938e-44
"ENSG00000120137",1255.77104232266,-0.256310476049678,0.2609521718055,-0.982212465511565,0.325995187688758,0.631732082064462
"ENSG00000120149",159.979145649344,-0.99944989539446,0.572851680280914,-1.74469226467897,0.0810384505090437,0.276692049535291
"ENSG00000120156",213.564955297331,-0.350523850858326,0.269568592266104,-1.30031413493567,0.193493325430737,0.469925659661404
"ENSG00000120158",102.389518073509,-0.0423504264443721,0.180431987651946,-0.234716842592602,0.814428514388221,0.94271781186255
"ENSG00000120159",247.030268239155,-0.32235044403743,0.159376858734981,-2.02256743291352,0.0431177647037692,0.180245830232988
"ENSG00000120160",0,NA,NA,NA,NA,NA
"ENSG00000120162",56.5435318596547,2.00106850454457,0.420702052420526,4.75649807989131,1.96980111807727e-06,5.13470532414462e-05
"ENSG00000120210",4.30758912426076,1.00245539084691,0.780592400672014,1.28422386636597,0.19906363673501,NA
"ENSG00000120211",0.960533338916971,-1.43942011728261,1.71846462173298,-0.83761987245977,0.402244228244067,NA
"ENSG00000120215",12.735602420664,0.909488615488968,0.544100277285513,1.67154595109996,0.0946138903427446,0.306181061803604
"ENSG00000120217",114.745462021008,-0.667581135292089,0.236708019174428,-2.82027257724697,0.00479828719426395,0.0369634077096274
"ENSG00000120235",0,NA,NA,NA,NA,NA
"ENSG00000120242",0.254141777701219,0.17336571469788,3.5338115409304,0.0490591285612916,0.960872174846211,NA
"ENSG00000120251",2.20770641348791,1.16670180512673,2.13616246780244,0.546167167859179,0.584951032466469,NA
"ENSG00000120253",462.79701247156,-0.048465407985712,0.119800921024344,-0.404549544121315,0.685808653004801,0.885470762980197
"ENSG00000120254",1428.75117936185,-0.54998304541961,0.234815683200459,-2.34219042750265,0.019170930661654,0.103694194596696
"ENSG00000120256",1074.82168862306,-0.254440573973796,0.170588192896998,-1.49154856296197,0.135817531201071,0.381978924798554
"ENSG00000120262",114.992515281057,0.380247603110766,0.441069021884561,0.862104532950596,0.388629997187233,0.687673946419049
"ENSG00000120265",1030.54450101568,0.297535933365121,0.11760052381133,2.53005619126719,0.011404426079405,0.0714605018504714
"ENSG00000120278",498.903953857213,-0.311624688264384,0.286093007007788,-1.08924259115463,0.276046921550256,0.57665157139305
"ENSG00000120279",3.25826833962745,-0.827891167636569,1.07107180664033,-0.772955802313058,0.439548538080576,NA
"ENSG00000120280",1.58663686070057,0.730980380505267,1.83907723091495,0.397471279736089,0.691019961393823,NA
"ENSG00000120289",0,NA,NA,NA,NA,NA
"ENSG00000120306",516.151730893673,0.268312695537199,0.160620391938045,1.6704771561054,0.0948249954284616,0.306733138779165
"ENSG00000120314",591.642490279665,0.0532405961024372,0.108531517956279,0.490554238114358,0.623741759503094,0.850429325501833
"ENSG00000120318",303.499679874674,-0.570277042451894,0.179294725873404,-3.18066825264316,0.00146935786895913,0.0143285242803874
"ENSG00000120322",33.1472546996035,-0.505174919575796,0.463264373311797,-1.09046788114611,0.275507094255479,0.576160583057059
"ENSG00000120324",75.0113164577084,-0.299466061206928,0.361367721825207,-0.828701743737309,0.407273198827861,0.703805636267452
"ENSG00000120327",111.881624332748,-0.282101234131729,0.307329509415196,-0.91791131501992,0.35866529734966,0.660657437035908
"ENSG00000120328",15.8595593848986,-0.408800778694312,0.464280513162783,-0.880503848652768,0.378586421172449,0.677787442897858
"ENSG00000120329",0.13880171053401,0.894699722854172,3.5338115409304,0.253182636507722,0.800127083554548,NA
"ENSG00000120332",0.657990233586264,-0.472941944840883,2.95588061227852,-0.160000354167322,0.872880795226537,NA
"ENSG00000120333",420.005005383456,0.0572252141574565,0.142330745939287,0.40205799372306,0.687641346302675,0.88632580338332
"ENSG00000120334",102.814711664497,-0.202721249912023,0.223273600386071,-0.90794993031639,0.363904675858926,0.665218625936443
"ENSG00000120337",1.70567388842773,0.00177142438963649,1.46955380498193,0.00120541649011502,0.999038217026117,NA
"ENSG00000120341",233.797529119477,-0.954622023979532,0.294059863545166,-3.24635267278803,0.00116893932907338,0.0118975713298497
"ENSG00000120370",335.455501830735,-0.569773985926618,0.191330841548597,-2.97795160108518,0.00290181803110853,0.0249138515199199
"ENSG00000120436",0,NA,NA,NA,NA,NA
"ENSG00000120437",193.611639907187,0.119230030604137,0.162541288779531,0.733536884685705,0.463231039869455,0.744661251562824
"ENSG00000120438",2767.5336129664,0.108038717609974,0.103599806574229,1.04284671161587,0.297019293130239,0.600626063988155
"ENSG00000120440",0.364862628218365,-1.89953432597824,3.25889304004359,-0.582877161857645,0.559975995917128,NA
"ENSG00000120451",3294.65825544771,0.0444536780749479,0.235918219774575,0.188428338080138,0.850540886974905,0.956952993557438
"ENSG00000120457",10.9308375068222,-0.524870841034374,0.526571674798859,-0.996769986222417,0.318876169884367,0.623467543622351
"ENSG00000120458",194.410937858897,-0.166576582673496,0.160520922356464,-1.03772505308426,0.299398077759395,0.602686436155253
"ENSG00000120471",0,NA,NA,NA,NA,NA
"ENSG00000120498",0.793237567566765,0.127674455277563,2.03113919744689,0.0628585453119353,0.94987914557832,NA
"ENSG00000120500",8.09433347045818,-0.324351002633391,0.806077765021237,-0.402381775938014,0.687403079911227,NA
"ENSG00000120509",558.264562099219,-0.101096822510313,0.126435571786654,-0.79959161082375,0.423947449605826,0.716065690290219
"ENSG00000120519",124.303420190999,-0.166506651894943,0.219083771528907,-0.760013627357939,0.447246439234878,0.733408419552727
"ENSG00000120526",248.830702078316,0.682027576985019,0.120026992935412,5.68228496195039,1.32906969355452e-08,6.02657500265964e-07
"ENSG00000120533",687.688953773534,0.0989352435895235,0.104041653586451,0.950919561340072,0.341645210939551,0.64663562689091
"ENSG00000120539",227.224421890857,0.0702463078856481,0.189963202785352,0.369789026799168,0.711539691956039,0.897758444254846
"ENSG00000120549",49.4845125442138,-0.752207227736807,0.475659446276507,-1.58139869527481,0.113786905610902,0.343082358247483
"ENSG00000120555",1.37687183514236,0.0112851301708254,1.3839989981778,0.00815400169052405,0.993494120035997,NA
"ENSG00000120563",0,NA,NA,NA,NA,NA
"ENSG00000120594",1115.38025794284,1.05135839350659,0.46397961026938,2.26595818056785,0.0234539438405781,0.118878841855942
"ENSG00000120616",485.35813653082,-0.221442934505854,0.101435499683325,-2.18309107952526,0.0290291033762005,0.138209924750882
"ENSG00000120645",14.7956684505259,-0.00655168452145791,0.861281466700683,-0.00760690294028442,0.993930628122484,0.997883948486245
"ENSG00000120647",142.123125872483,-0.141544984152444,0.207998183209159,-0.680510675471183,0.496181164593635,0.76770222685538
"ENSG00000120656",470.105367535325,-0.140708117421938,0.131673009248838,-1.06861776931083,0.285241938329608,0.58783360402802
"ENSG00000120658",257.664879891248,0.192563864463582,0.302592613962911,0.636379923295763,0.524528823355315,0.785547975055876
"ENSG00000120659",0.106073888419472,-0.5479727975451,3.5338115409304,-0.155065653954152,0.876769558794206,NA
"ENSG00000120662",140.388695822709,0.23896739134564,0.164959736817627,1.44864071655154,0.14743794421798,0.402332912645281
"ENSG00000120669",24.6203001557445,-0.492446201174408,0.674076788167998,-0.730549115202106,0.465054602568816,0.745960446355633
"ENSG00000120675",682.976302708869,0.389216962679464,0.176590409986255,2.20406624974572,0.0275196852805332,0.132858622741723
"ENSG00000120685",513.013967272727,0.0665390979302501,0.144163760815188,0.461552178952592,0.644402494684643,0.863022824443145
"ENSG00000120686",1910.41792891698,0.0638549970614317,0.0954693812474511,0.668853157180555,0.503589153775739,0.773086583124018
"ENSG00000120688",401.2637113406,0.400608620300777,0.114763625858965,3.4907281580062,0.000481706112999222,0.0058222450199166
"ENSG00000120690",1426.8218637027,0.84591721580612,0.12950739511052,6.53180627318018,6.49811749300395e-11,4.62037509068285e-09
"ENSG00000120693",449.272104669608,-0.171891154475467,0.316371494473099,-0.543320613514006,0.586909073925109,0.828031594550617
"ENSG00000120694",1265.5989202698,-0.168526051772602,0.141669897700278,-1.18956852872966,0.234216021483997,0.526041358811836
"ENSG00000120696",159.040469500066,-0.462657100129648,0.149593721826078,-3.09275746657033,0.00198306130804101,0.0184028575430644
"ENSG00000120697",472.718179745672,0.305919891042621,0.130756627444655,2.33961289015431,0.0193037366468452,0.104226414087868
"ENSG00000120699",236.734911755663,0.0208670254367887,0.246275901447247,0.0847302773603223,0.932475824661487,0.981788294202996
"ENSG00000120705",2930.85567739813,0.182518113317779,0.112545863973956,1.62172208620669,0.104862867575191,0.327183380598737
"ENSG00000120708",11306.5892430699,-0.353888798253862,0.421060471629372,-0.840470246196284,0.400644777376348,0.698729289885398
"ENSG00000120709",1277.98067076058,-0.0556362042236714,0.103470626769476,-0.537700465926667,0.59078385753503,0.83100413507644
"ENSG00000120725",1071.95844216632,-0.107791700459009,0.148643499694125,-0.725169285443497,0.468348183174073,0.748378691092144
"ENSG00000120727",1182.0504155228,0.208802553351485,0.0916834353283183,2.27742942445125,0.0227605946575452,0.116259428697647
"ENSG00000120729",2.77995012894384,0.13126799435295,1.2391892774104,0.105930544062863,0.915637459745509,NA
"ENSG00000120733",1942.24022709798,0.123639141382197,0.0923218074330135,1.33921924645926,0.180499308599443,0.451919660892473
"ENSG00000120738",681.209937110999,-0.815869659267501,0.373876988715374,-2.18218741429045,0.0290957037846692,0.138439972924541
"ENSG00000120742",1932.64310507143,-0.0749756888487656,0.146113845800171,-0.51313199264705,0.607858993703414,0.84196309307099
"ENSG00000120756",10.5453510108517,-1.44063242180332,0.52752816299643,-2.73091092164698,0.00631595404264764,0.045227008972056
"ENSG00000120784",216.816695032696,0.203060000029218,0.164574213810388,1.2338506460263,0.217258563140507,0.503424256236685
"ENSG00000120798",489.849841112597,-0.0225806297206675,0.178135928968271,-0.126760670076217,0.89912982529276,0.971457984952698
"ENSG00000120800",823.891345474223,0.522024911309227,0.188050580155594,2.77598139222597,0.00550353581734129,0.0408232296899539
"ENSG00000120802",527.465716459401,-0.572328356467697,0.144502180278386,-3.96069011114641,7.47334668274457e-05,0.00123698180885428
"ENSG00000120805",2250.13706534136,-0.301386175482971,0.102734429764703,-2.93364333819976,0.00335008926970802,0.0279081969140418
"ENSG00000120820",961.185129610047,-0.41459452159967,0.18298979448756,-2.26567018538214,0.0234715843066138,0.118928452433478
"ENSG00000120832",328.29970816582,0.674984629171109,0.235001882244465,2.87225201230066,0.00407557811934903,0.0326280423752967
"ENSG00000120833",96.4405764582049,-0.258476797682412,0.257967017311068,-1.0019761455424,0.316355114057269,0.62060950980957
"ENSG00000120837",1847.89912137305,0.956906352371648,0.340798012631328,2.80784017777363,0.00498749724217527,0.0380340612954403
"ENSG00000120860",847.260238426342,-0.0699167235189602,0.129773609697192,-0.538759179790874,0.590053033247705,0.830336911939945
"ENSG00000120868",570.489262212029,0.15069367522858,0.138090671406068,1.09126614922055,0.275155788232513,0.575584863643842
"ENSG00000120875",5.17918172590699,-0.184569117491029,0.894807744490047,-0.206266785940946,0.836582521628191,NA
"ENSG00000120885",14856.1536220516,-0.147016743487405,0.209010557557952,-0.703393862994895,0.48181033002171,0.757096525158539
"ENSG00000120889",2488.84622494407,-0.339605571784659,0.160568016790039,-2.1150262584904,0.0344277093705014,0.155277776284449
"ENSG00000120896",3611.69348801371,0.481104694489284,0.180710396979674,2.66229670528253,0.00776094344502829,0.053118845156473
"ENSG00000120899",402.715354688727,1.13059895261426,0.41647804936218,2.71466636560014,0.00663425689146466,0.0468855905838694
"ENSG00000120903",0.514720836203181,-0.539248078068802,2.52744748183256,-0.213356788595984,0.831048682191161,NA
"ENSG00000120907",4.6413158872154,0.683720712402066,0.818040271199578,0.835803244013225,0.403265601214327,NA
"ENSG00000120910",373.277387335374,0.323461212521041,0.165548135427706,1.95388013090788,0.0507153948559735,0.203089543916901
"ENSG00000120913",2759.05562753562,0.120018806765495,0.172977110453907,0.693842130039952,0.487781218546793,0.761440659184788
"ENSG00000120915",45.5589674771176,-0.639939415204651,0.41920903263426,-1.52654013961328,0.126875401887311,0.366730422806563
"ENSG00000120925",615.198935447328,0.0494503978315209,0.107849824674224,0.458511620031772,0.646584916148167,0.863843379945659
"ENSG00000120937",0,NA,NA,NA,NA,NA
"ENSG00000120942",291.569810256613,0.673558247008915,0.166310300387038,4.05000920232485,5.12156188903806e-05,0.000889518977172951
"ENSG00000120948",2588.88371068091,-0.246165013215846,0.13896509332047,-1.77141616886595,0.0764915217976695,0.266374821252174
"ENSG00000120949",1.14122956170692,0.113047534651582,1.87217603566077,0.0603829621244367,0.951850628149483,NA
"ENSG00000120952",0.694008552670048,3.00636900215421,3.44318881344928,0.873135098026332,0.382589445271375,NA
"ENSG00000120963",735.972643665485,-0.132920342056211,0.13389661028477,-0.992708790562489,0.320851889792754,0.626279400813411
"ENSG00000120992",459.042697540031,0.146434464022618,0.162703187407954,0.900009805311649,0.368115032618942,0.668878484584749
"ENSG00000121005",10.8531465714144,0.182610176135894,1.26069288624776,0.144849057314349,0.884830048492624,0.966741197949187
"ENSG00000121022",900.57310751995,-0.0504594229236025,0.0940043572142513,-0.53677749009652,0.591421322175987,0.831591860027418
"ENSG00000121039",7825.20423505451,-0.0962645665726267,0.327672624115464,-0.293782755982402,0.768923912670078,0.923220525225244
"ENSG00000121053",1.89914162588173,0.0759454737508623,1.16956669174576,0.0649347098261678,0.948225984455731,NA
"ENSG00000121057",408.089764381521,0.0195420449108732,0.190317740569564,0.10268115233183,0.91821603282601,0.977807749764444
"ENSG00000121058",269.889906545836,0.0526236936511282,0.147674722115878,0.356348689180774,0.721579450555947,0.902495728686911
"ENSG00000121060",1698.17055163595,-0.190920789112013,0.157508859071759,-1.21212730659824,0.225463652438404,0.514513609576566
"ENSG00000121064",2697.44200036528,-0.0500235278684106,0.144128253278099,-0.347076487299745,0.728533857246745,0.905848809844908
"ENSG00000121067",920.016788658089,-0.0205542667325887,0.127161433451261,-0.161639155636498,0.871590021011877,0.963647051814763
"ENSG00000121068",3217.13095113331,0.309973232967172,0.146669487153372,2.11341321895422,0.0345654155196027,0.155523831861076
"ENSG00000121073",491.021704556737,0.122410390012739,0.184143854748164,0.664754141158541,0.506207758572341,0.774340113769878
"ENSG00000121075",672.340551182316,0.0548672515424671,0.343806007667754,0.159587820802391,0.873205773605039,0.963963317078
"ENSG00000121089",2.70420851427432,-1.40118021655056,1.65910182215946,-0.844541424664829,0.398366925331938,NA
"ENSG00000121101",6.17949366572911,0.575680533537014,1.07477242702873,0.53563016603293,0.592214176057564,NA
"ENSG00000121104",172.384796065789,-0.421980272503571,0.157051285560613,-2.68689473631026,0.00721196766911023,0.0500344710713122
"ENSG00000121152",12.2867579887787,0.314932223904017,0.489268066381366,0.643680316668245,0.519782756272722,0.782841291897881
"ENSG00000121207",25.6567831619817,-0.464212868647641,0.932251074687516,-0.497948333074587,0.618520459244984,0.847890329042839
"ENSG00000121210",445.587234703378,-0.629070855675271,0.185454784145414,-3.39204436582245,0.000693732062419201,0.00772542065098441
"ENSG00000121211",4.5870888315377,-0.110263858231913,0.843661065631649,-0.130696867170655,0.896015110722545,NA
"ENSG00000121236",171.603230380309,-0.409573436139017,0.166002643411342,-2.46727056703624,0.0136147439289096,0.0815323435363131
"ENSG00000121270",7.17313106665625,-0.107816856051758,0.789919809054912,-0.136490887829175,0.891433227597329,NA
"ENSG00000121274",334.826628369117,0.198886451308212,0.148181541795424,1.34218100917583,0.179537312491468,0.450681559195167
"ENSG00000121281",240.401893067471,0.109235795821544,0.312421876217204,0.349641955756004,0.726607419772848,0.90489839424881
"ENSG00000121289",588.7713121232,0.080178177999959,0.14259986704069,0.562259837010092,0.573938998144473,0.820183631524632
"ENSG00000121297",877.239021588989,-0.25663363032449,0.137895738254161,-1.86107006332189,0.0627342831501096,0.23395979273785
"ENSG00000121310",904.080240958138,-0.224642198824274,0.174249550558892,-1.28919815347444,0.197329206824913,0.47532043186929
"ENSG00000121314",0,NA,NA,NA,NA,NA
"ENSG00000121316",41.4965358149121,-0.308073839307562,0.328579495157483,-0.937593014317301,0.348453602738227,0.651924621799932
"ENSG00000121318",1.41356493824509,-0.567456078083069,1.41746049946073,-0.400332904020221,0.688911335888115,NA
"ENSG00000121335",1.35639478331599,-0.167750739048769,1.75968102160553,-0.0953301973420803,0.924052557860748,NA
"ENSG00000121350",318.671361395971,0.0799753245635183,0.178316559798294,0.448501948747688,0.653790980074352,0.868207717071235
"ENSG00000121351",1.43973470566204,-0.34526646778703,1.34821608008414,-0.256091343878263,0.797880305758308,NA
"ENSG00000121361",219.572088948185,0.713806922711886,0.255274151686166,2.7962365872023,0.00517015375261144,0.0391699823778721
"ENSG00000121377",0,NA,NA,NA,NA,NA
"ENSG00000121380",1.24290815357602,-0.744894692320529,1.52319556027271,-0.489034180343306,0.624817498357468,NA
"ENSG00000121381",0,NA,NA,NA,NA,NA
"ENSG00000121388",0,NA,NA,NA,NA,NA
"ENSG00000121390",641.477557221723,0.0603615408894149,0.136655522541761,0.441705829129363,0.658702090995774,0.870590420519216
"ENSG00000121406",157.717939593904,-0.314650805145423,0.165585163771838,-1.90023549198517,0.05740222254806,0.221210346180755
"ENSG00000121410",183.587453362823,0.312594134709104,0.402056266328873,0.777488528069374,0.43687060013839,0.72516497578868
"ENSG00000121413",737.958694501475,0.0224899799983063,0.143387434553407,0.156847634999213,0.875364930128636,0.964071156374101
"ENSG00000121417",193.647903754896,-0.511419269537029,0.215786158537386,-2.37002814732634,0.0177867311056459,0.0988113131257795
"ENSG00000121440",2736.00646161411,-0.0640178459522602,0.247834396697472,-0.258308962780521,0.796168469635828,0.934775956144003
"ENSG00000121446",2.66077799185904,-0.186158604413502,1.63330066307068,-0.113976935553014,0.90925607704127,NA
"ENSG00000121454",82.2937102632662,-0.637259487892258,0.268481014975687,-2.37357374393853,0.0176168747812779,0.0981270939913401
"ENSG00000121481",343.385958884253,-0.280585516831589,0.193872620779832,-1.44726736401955,0.147822055925515,0.403235777556181
"ENSG00000121486",528.945492984556,-0.315326304182882,0.168432292251411,-1.8721249943699,0.0611893128192533,0.230525408618804
"ENSG00000121542",316.892619651536,-0.13817958549933,0.138069263609972,-1.00079903293806,0.316923977192114,0.621135931762724
"ENSG00000121552",67.0120638977759,-0.402695622737061,0.705509796158688,-0.570786720368209,0.568144225760181,0.81646492254741
"ENSG00000121570",15.033810078443,-0.274648216144423,0.428339954608854,-0.641192149341341,0.521397849636381,0.783592199855815
"ENSG00000121577",18.5810975140695,-0.0854022349960262,0.700663075612392,-0.121887734588244,0.902987929576806,0.97239532353213
"ENSG00000121578",520.726353734246,0.245339065927299,0.165376417764085,1.48351904850958,0.137936559328444,0.385220208561549
"ENSG00000121579",2568.02559260686,0.0405343049951489,0.176151340474744,0.230110681450991,0.81800576499572,0.944278474767482
"ENSG00000121594",0.883679549281462,-1.14199799164663,2.75600371589467,-0.414367362808839,0.678605087157238,NA
"ENSG00000121621",33.3582997266838,-1.28798032134696,0.350855215552568,-3.67097384976449,0.000241628063623666,0.00327614773820986
"ENSG00000121634",0,NA,NA,NA,NA,NA
"ENSG00000121644",1444.69949888746,0.254079727985041,0.123761802598178,2.05297371766611,0.0400751265760026,0.172013889871872
"ENSG00000121653",258.752757427828,-0.494790970284682,0.284798223792399,-1.73733868033305,0.0823274078728646,0.279252226945836
"ENSG00000121671",561.868884103429,-0.276249071264428,0.163849051282855,-1.68599738052517,0.0917963038967808,0.299817774965871
"ENSG00000121680",265.005825613324,0.287215114911972,0.14350571804945,2.0014193079958,0.0453472216436881,0.18722284389247
"ENSG00000121690",90.104030234884,-0.649851956630385,0.216690652574291,-2.99898472273781,0.00270880889036716,0.0236318609703978
"ENSG00000121691",2105.15535143999,0.771098494779577,0.193788905561397,3.97906419124325,6.91870604164691e-05,0.00116168296009692
"ENSG00000121716",339.658383860287,0.257550632042165,0.169471060421047,1.51973222686095,0.128578288563349,0.369580220211032
"ENSG00000121741",1565.83278879562,0.00573917316938141,0.140963952301714,0.0407137645878253,0.96752408814041,0.991686203541466
"ENSG00000121742",0,NA,NA,NA,NA,NA
"ENSG00000121743",111.65458310643,-1.25935560942824,0.74668960563595,-1.68658516192368,0.0916831470754813,0.299642050595201
"ENSG00000121749",1032.65270604524,-0.01149365678854,0.117360028116095,-0.0979350207480373,0.921983891107514,0.979531603797306
"ENSG00000121753",515.009318318253,-0.684757086887271,0.167553398694124,-4.0867991471622,4.37365442018498e-05,0.00077472510168072
"ENSG00000121764",0.270319887763909,1.72808788989606,3.5155535171933,0.491554994524931,0.623033965778922,NA
"ENSG00000121766",531.865283518046,-0.159830548019593,0.126942463509842,-1.25907866918938,0.20800191820653,0.489996741520905
"ENSG00000121769",83.0516200778923,-0.701493886944272,0.32900731789593,-2.13215283912368,0.032994284014926,0.151011916411621
"ENSG00000121774",1969.91236232661,-0.192047020555464,0.157419768973147,-1.21996761784235,0.222477150771006,0.510131180685373
"ENSG00000121775",249.148077518906,-0.156054234030219,0.158248476390515,-0.986134195978726,0.32406726507584,0.630098731818249
"ENSG00000121797",0,NA,NA,NA,NA,NA
"ENSG00000121807",0,NA,NA,NA,NA,NA
"ENSG00000121851",560.975351102524,0.252508687466943,0.14166211677995,1.7824715118381,0.0746723728753249,0.262028055420944
"ENSG00000121853",0,NA,NA,NA,NA,NA
"ENSG00000121858",242.63386047969,-0.927826811904713,0.340807020249,-2.7224404333773,0.0064801714479469,0.0460761486287116
"ENSG00000121864",414.08469830892,-0.038553711508076,0.129844507175212,-0.296922159795729,0.766525937627739,0.92229457070767
"ENSG00000121871",0.360058391296692,2.08582350737146,3.23978618341006,0.643815174610077,0.519695292471401,NA
"ENSG00000121879",1165.4141455027,0.564216183556414,0.152279495242467,3.7051356300994,0.000211277648626954,0.00294557611900362
"ENSG00000121892",2516.85044307388,0.199937361051376,0.0888039795834684,2.25144595984521,0.0243573059689276,0.121947569884102
"ENSG00000121895",4.37439807293922,-1.4418366391962,0.921355189114225,-1.56490857839782,0.117604346976468,NA
"ENSG00000121897",120.556584072632,-0.237655626675497,0.193215258958544,-1.23000444145298,0.218695441661314,0.505067943662944
"ENSG00000121898",2738.76282508629,-0.0129761890679972,0.410171525935923,-0.0316360065179764,0.974762328702871,0.992629796130221
"ENSG00000121900",369.628272972183,-0.297077559432537,0.218478001548524,-1.35975959742819,0.173906011624164,0.442582178801539
"ENSG00000121903",137.211774423906,0.0205067795474426,0.212831709586286,0.0963520877002059,0.923240943481241,0.979848296697804
"ENSG00000121904",888.443460555289,0.438444557477344,0.299051203031998,1.46611868814462,0.142615955324009,0.393571181374291
"ENSG00000121905",2.78040057044752,-0.689857744334314,0.982217474397779,-0.702347252330531,0.482462631860196,NA
"ENSG00000121931",255.087463566057,0.160727894316861,0.255053685318475,0.630172797213913,0.528581535051408,0.78792742934267
"ENSG00000121933",1.01813214817639,-0.608334445824169,1.72925399385194,-0.351790106015077,0.724995679131323,NA
"ENSG00000121940",942.706207520245,0.110867357929034,0.14739938957135,0.752156153776797,0.451957157960345,0.735791520179537
"ENSG00000121957",583.809104607958,0.51507674490239,0.295815634662403,1.74120866021911,0.0816470097854023,0.2779999917266
"ENSG00000121964",419.135142146323,0.327491193869452,0.190051820107631,1.7231678901259,0.0848581685795424,0.284803170254226
"ENSG00000121966",0,NA,NA,NA,NA,NA
"ENSG00000121988",115.203996365818,-0.365780417374407,0.271268751652695,-1.34840601855504,0.177527829271108,0.447960508882195
"ENSG00000121989",239.616196073328,-0.1051737882418,0.214856615865912,-0.489506863998251,0.62448289621973,0.851133321026621
